entity_id,source_id,jurisdiction,service_category,metric_type,service_key,service_name,row_type,snapshot_date,cohort_month,wait_raw,wait_days,unit_original,status,queue_raw,queue_people,confidence,retrieved_at,source_url
ca-government-assisted-refugees-outside-quebec,ircc-forward-looking,CA,refugee,forward,ca-government-assisted-refugees-outside-quebec,Government-assisted refugees — outside Quebec,cohort,2026-08-10,2019-09-01,We need more time to process your application,,,insufficient_data,About 400 people ahead of you,400,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-government-assisted-refugees-outside-quebec,ircc-forward-looking,CA,refugee,forward,ca-government-assisted-refugees-outside-quebec,Government-assisted refugees — outside Quebec,cohort,2026-08-10,2019-10-01,We need more time to process your application,,,insufficient_data,About 400 people ahead of you,400,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-government-assisted-refugees-outside-quebec,ircc-forward-looking,CA,refugee,forward,ca-government-assisted-refugees-outside-quebec,Government-assisted refugees — outside Quebec,cohort,2026-08-10,2019-11-01,We need more time to process your application,,,insufficient_data,About 400 people ahead of you,400,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-government-assisted-refugees-outside-quebec,ircc-forward-looking,CA,refugee,forward,ca-government-assisted-refugees-outside-quebec,Government-assisted refugees — outside Quebec,cohort,2026-08-10,2019-12-01,We need more time to process your application,,,insufficient_data,About 400 people ahead of you,400,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-government-assisted-refugees-outside-quebec,ircc-forward-looking,CA,refugee,forward,ca-government-assisted-refugees-outside-quebec,Government-assisted refugees — outside Quebec,cohort,2026-08-10,2020-01-01,We need more time to process your application,,,insufficient_data,About 400 people ahead of you,400,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-government-assisted-refugees-outside-quebec,ircc-forward-looking,CA,refugee,forward,ca-government-assisted-refugees-outside-quebec,Government-assisted refugees — outside Quebec,cohort,2026-08-10,2020-02-01,We need more time to process your application,,,insufficient_data,About 400 people ahead of you,400,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-government-assisted-refugees-outside-quebec,ircc-forward-looking,CA,refugee,forward,ca-government-assisted-refugees-outside-quebec,Government-assisted refugees — outside Quebec,cohort,2026-08-10,2020-03-01,We need more time to process your application,,,insufficient_data,About 400 people ahead of you,400,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-government-assisted-refugees-outside-quebec,ircc-forward-looking,CA,refugee,forward,ca-government-assisted-refugees-outside-quebec,Government-assisted refugees — outside Quebec,cohort,2026-08-10,2020-04-01,We need more time to process your application,,,insufficient_data,About 400 people ahead of you,400,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-government-assisted-refugees-outside-quebec,ircc-forward-looking,CA,refugee,forward,ca-government-assisted-refugees-outside-quebec,Government-assisted refugees — outside Quebec,cohort,2026-08-10,2020-05-01,We need more time to process your application,,,insufficient_data,About 500 people ahead of you,500,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-government-assisted-refugees-outside-quebec,ircc-forward-looking,CA,refugee,forward,ca-government-assisted-refugees-outside-quebec,Government-assisted refugees — outside Quebec,cohort,2026-08-10,2020-06-01,We need more time to process your application,,,insufficient_data,About 500 people ahead of you,500,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-government-assisted-refugees-outside-quebec,ircc-forward-looking,CA,refugee,forward,ca-government-assisted-refugees-outside-quebec,Government-assisted refugees — outside Quebec,cohort,2026-08-10,2020-07-01,We need more time to process your application,,,insufficient_data,About 500 people ahead of you,500,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-government-assisted-refugees-outside-quebec,ircc-forward-looking,CA,refugee,forward,ca-government-assisted-refugees-outside-quebec,Government-assisted refugees — outside Quebec,cohort,2026-08-10,2020-08-01,We need more time to process your application,,,insufficient_data,About 500 people ahead of you,500,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-government-assisted-refugees-outside-quebec,ircc-forward-looking,CA,refugee,forward,ca-government-assisted-refugees-outside-quebec,Government-assisted refugees — outside Quebec,cohort,2026-08-10,2020-09-01,We need more time to process your application,,,insufficient_data,About 600 people ahead of you,600,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-government-assisted-refugees-outside-quebec,ircc-forward-looking,CA,refugee,forward,ca-government-assisted-refugees-outside-quebec,Government-assisted refugees — outside Quebec,cohort,2026-08-10,2020-10-01,We need more time to process your application,,,insufficient_data,About 600 people ahead of you,600,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-government-assisted-refugees-outside-quebec,ircc-forward-looking,CA,refugee,forward,ca-government-assisted-refugees-outside-quebec,Government-assisted refugees — outside Quebec,cohort,2026-08-10,2020-11-01,We need more time to process your application,,,insufficient_data,About 600 people ahead of you,600,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-government-assisted-refugees-outside-quebec,ircc-forward-looking,CA,refugee,forward,ca-government-assisted-refugees-outside-quebec,Government-assisted refugees — outside Quebec,cohort,2026-08-10,2020-12-01,We need more time to process your application,,,insufficient_data,About 600 people ahead of you,600,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-government-assisted-refugees-outside-quebec,ircc-forward-looking,CA,refugee,forward,ca-government-assisted-refugees-outside-quebec,Government-assisted refugees — outside Quebec,cohort,2026-08-10,2021-01-01,We need more time to process your application,,,insufficient_data,About 600 people ahead of you,600,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-government-assisted-refugees-outside-quebec,ircc-forward-looking,CA,refugee,forward,ca-government-assisted-refugees-outside-quebec,Government-assisted refugees — outside Quebec,cohort,2026-08-10,2021-02-01,We need more time to process your application,,,insufficient_data,About 600 people ahead of you,600,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-government-assisted-refugees-outside-quebec,ircc-forward-looking,CA,refugee,forward,ca-government-assisted-refugees-outside-quebec,Government-assisted refugees — outside Quebec,cohort,2026-08-10,2021-03-01,We need more time to process your application,,,insufficient_data,About 600 people ahead of you,600,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-government-assisted-refugees-outside-quebec,ircc-forward-looking,CA,refugee,forward,ca-government-assisted-refugees-outside-quebec,Government-assisted refugees — outside Quebec,cohort,2026-08-10,2021-04-01,We need more time to process your application,,,insufficient_data,About 600 people ahead of you,600,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-government-assisted-refugees-outside-quebec,ircc-forward-looking,CA,refugee,forward,ca-government-assisted-refugees-outside-quebec,Government-assisted refugees — outside Quebec,cohort,2026-08-10,2021-05-01,We need more time to process your application,,,insufficient_data,About 700 people ahead of you,700,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-government-assisted-refugees-outside-quebec,ircc-forward-looking,CA,refugee,forward,ca-government-assisted-refugees-outside-quebec,Government-assisted refugees — outside Quebec,cohort,2026-08-10,2021-06-01,We need more time to process your application,,,insufficient_data,About 700 people ahead of you,700,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-government-assisted-refugees-outside-quebec,ircc-forward-looking,CA,refugee,forward,ca-government-assisted-refugees-outside-quebec,Government-assisted refugees — outside Quebec,cohort,2026-08-10,2021-07-01,We need more time to process your application,,,insufficient_data,About 800 people ahead of you,800,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-government-assisted-refugees-outside-quebec,ircc-forward-looking,CA,refugee,forward,ca-government-assisted-refugees-outside-quebec,Government-assisted refugees — outside Quebec,cohort,2026-08-10,2021-08-01,We need more time to process your application,,,insufficient_data,"About 1,000 people ahead of you",1000,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-government-assisted-refugees-outside-quebec,ircc-forward-looking,CA,refugee,forward,ca-government-assisted-refugees-outside-quebec,Government-assisted refugees — outside Quebec,cohort,2026-08-10,2021-09-01,We need more time to process your application,,,insufficient_data,"About 1,000 people ahead of you",1000,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-government-assisted-refugees-outside-quebec,ircc-forward-looking,CA,refugee,forward,ca-government-assisted-refugees-outside-quebec,Government-assisted refugees — outside Quebec,cohort,2026-08-10,2021-10-01,We need more time to process your application,,,insufficient_data,"About 1,100 people ahead of you",1100,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-government-assisted-refugees-outside-quebec,ircc-forward-looking,CA,refugee,forward,ca-government-assisted-refugees-outside-quebec,Government-assisted refugees — outside Quebec,cohort,2026-08-10,2021-11-01,We need more time to process your application,,,insufficient_data,"About 1,200 people ahead of you",1200,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-government-assisted-refugees-outside-quebec,ircc-forward-looking,CA,refugee,forward,ca-government-assisted-refugees-outside-quebec,Government-assisted refugees — outside Quebec,cohort,2026-08-10,2021-12-01,We need more time to process your application,,,insufficient_data,"About 1,200 people ahead of you",1200,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-government-assisted-refugees-outside-quebec,ircc-forward-looking,CA,refugee,forward,ca-government-assisted-refugees-outside-quebec,Government-assisted refugees — outside Quebec,cohort,2026-08-10,2022-01-01,We need more time to process your application,,,insufficient_data,"About 1,200 people ahead of you",1200,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-government-assisted-refugees-outside-quebec,ircc-forward-looking,CA,refugee,forward,ca-government-assisted-refugees-outside-quebec,Government-assisted refugees — outside Quebec,cohort,2026-08-10,2022-02-01,We need more time to process your application,,,insufficient_data,"About 1,200 people ahead of you",1200,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-government-assisted-refugees-outside-quebec,ircc-forward-looking,CA,refugee,forward,ca-government-assisted-refugees-outside-quebec,Government-assisted refugees — outside Quebec,cohort,2026-08-10,2022-03-01,We need more time to process your application,,,insufficient_data,"About 1,200 people ahead of you",1200,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-government-assisted-refugees-outside-quebec,ircc-forward-looking,CA,refugee,forward,ca-government-assisted-refugees-outside-quebec,Government-assisted refugees — outside Quebec,cohort,2026-08-10,2022-04-01,We need more time to process your application,,,insufficient_data,"About 1,200 people ahead of you",1200,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-government-assisted-refugees-outside-quebec,ircc-forward-looking,CA,refugee,forward,ca-government-assisted-refugees-outside-quebec,Government-assisted refugees — outside Quebec,cohort,2026-08-10,2022-05-01,We need more time to process your application,,,insufficient_data,"About 1,200 people ahead of you",1200,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
ca-government-assisted-refugees-outside-quebec,ircc-forward-looking,CA,refugee,forward,ca-government-assisted-refugees-outside-quebec,Government-assisted refugees — outside Quebec,cohort,2026-08-10,2022-06-01,We need more time to process your application,,,insufficient_data,"About 1,300 people ahead of you",1300,official,2026-08-27T00:29:54.720Z,https://www.canada.ca/content/dam/ircc/documents/json/flpt-en.json
