entity_id,source_id,jurisdiction,service_category,metric_type,service_key,service_name,applicant_country,applicant_country_name,observation_number,value_raw,value_days,unit_original,status,effective_date,retrieved_at,source_url
ca-study-permit--lk,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),LK,Sri Lanka,2,4 weeks,28,weeks,ok,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--lr,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),LR,Liberia,1,No processing time available,,,unavailable,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--lr,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),LR,Liberia,2,No processing time available,,,unavailable,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--ls,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),LS,Lesotho,1,No processing time available,,,unavailable,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--ls,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),LS,Lesotho,2,No processing time available,,,unavailable,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--lt,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),LT,Lithuania,1,No processing time available,,,unavailable,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--lt,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),LT,Lithuania,2,No processing time available,,,unavailable,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--lu,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),LU,Luxembourg,1,4 weeks,28,weeks,ok,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--lu,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),LU,Luxembourg,2,4 weeks,28,weeks,ok,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--lv,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),LV,Latvia,1,No processing time available,,,unavailable,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--lv,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),LV,Latvia,2,No processing time available,,,unavailable,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--ly,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),LY,Libya,1,3 weeks,21,weeks,ok,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--ly,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),LY,Libya,2,3 weeks,21,weeks,ok,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--ma,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),MA,Morocco,1,6 weeks,42,weeks,ok,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--ma,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),MA,Morocco,2,6 weeks,42,weeks,ok,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--mc,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),MC,Monaco,1,No processing time available,,,unavailable,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--mc,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),MC,Monaco,2,No processing time available,,,unavailable,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--md,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),MD,Moldova,1,No processing time available,,,unavailable,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--md,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),MD,Moldova,2,No processing time available,,,unavailable,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--me,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),ME,Montenegro,1,No processing time available,,,unavailable,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--me,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),ME,Montenegro,2,No processing time available,,,unavailable,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--mg,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),MG,Madagascar,1,22 weeks,154,weeks,ok,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--mg,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),MG,Madagascar,2,21 weeks,147,weeks,ok,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--mh,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),MH,Marshall Islands,1,No processing time available,,,unavailable,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--mh,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),MH,Marshall Islands,2,No processing time available,,,unavailable,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--mk,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),MK,North Macedonia,1,No processing time available,,,unavailable,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--mk,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),MK,North Macedonia,2,No processing time available,,,unavailable,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--ml,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),ML,Mali,1,5 weeks,35,weeks,ok,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--ml,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),ML,Mali,2,5 weeks,35,weeks,ok,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--mm,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),MM,Myanmar (Burma),1,4 weeks,28,weeks,ok,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--mm,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),MM,Myanmar (Burma),2,4 weeks,28,weeks,ok,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--mn,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),MN,Mongolia,1,2 weeks,14,weeks,ok,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--mn,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),MN,Mongolia,2,3 weeks,21,weeks,ok,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--mo,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),MO,Macao SAR China,1,No processing time available,,,unavailable,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--mo,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),MO,Macao SAR China,2,No processing time available,,,unavailable,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--mq,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),MQ,Martinique,1,6 weeks,42,weeks,ok,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--mq,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),MQ,Martinique,2,5 weeks,35,weeks,ok,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--mr,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),MR,Mauritania,1,No processing time available,,,unavailable,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--mr,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),MR,Mauritania,2,No processing time available,,,unavailable,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--mt,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),MT,Malta,1,No processing time available,,,unavailable,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--mt,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),MT,Malta,2,No processing time available,,,unavailable,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--mu,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),MU,Mauritius,1,12 weeks,84,weeks,ok,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--mu,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),MU,Mauritius,2,12 weeks,84,weeks,ok,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--mv,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),MV,Maldives,1,No processing time available,,,unavailable,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--mv,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),MV,Maldives,2,No processing time available,,,unavailable,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--mw,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),MW,Malawi,1,No processing time available,,,unavailable,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--mw,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),MW,Malawi,2,No processing time available,,,unavailable,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--mx,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),MX,Mexico,1,3 weeks,21,weeks,ok,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--mx,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),MX,Mexico,2,3 weeks,21,weeks,ok,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--my,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),MY,Malaysia,1,6 weeks,42,weeks,ok,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--my,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),MY,Malaysia,2,6 weeks,42,weeks,ok,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--mz,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),MZ,Mozambique,1,No processing time available,,,unavailable,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--mz,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),MZ,Mozambique,2,No processing time available,,,unavailable,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--na,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),NA,Namibia,1,No processing time available,,,unavailable,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--na,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),NA,Namibia,2,No processing time available,,,unavailable,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--nc,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),NC,New Caledonia,1,No processing time available,,,unavailable,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--nc,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),NC,New Caledonia,2,No processing time available,,,unavailable,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--ne,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),NE,Niger,1,6 weeks,42,weeks,ok,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--ne,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),NE,Niger,2,6 weeks,42,weeks,ok,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--ng,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),NG,Nigeria,1,9 weeks,63,weeks,ok,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--ng,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),NG,Nigeria,2,9 weeks,63,weeks,ok,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--ni,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),NI,Nicaragua,1,No processing time available,,,unavailable,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--ni,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),NI,Nicaragua,2,No processing time available,,,unavailable,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--nl,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),NL,Netherlands,1,3 weeks,21,weeks,ok,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--nl,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),NL,Netherlands,2,4 weeks,28,weeks,ok,2026-08-26,2026-08-28T23:20:47.375Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
ca-study-permit--no,ircc-ptime,CA,permit,backward,ca-study-permit,Study permit (applying from outside Canada),NO,Norway,1,3 weeks,21,weeks,ok,2026-08-19,2026-08-21T11:37:08.257Z,https://www.canada.ca/content/dam/ircc/documents/json/data-ptime-en.json
